issue_key,software_qualities,impact_severities,severity,type,status,resolution,rule_key,rule_name,file_path,line,end_line,message,effort,clean_code_attribute,clean_code_category,quick_fix_available,tags,author,assignee,creation_date,update_date,rule_description,remediation_guidance,sonar_url
AZwLzKkCzklXLWpzfm9i,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,emails/CampaignEmail.tsx,132,132,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-29T22:07:18+0000,2026-01-29T22:07:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwLzKkCzklXLWpzfm9i&open=AZwLzKkCzklXLWpzfm9i
AZwLzKiKzklXLWpzfm9h,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",lib/campaigns/idempotency.ts,2,2,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-29T22:07:18+0000,2026-01-29T22:07:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwLzKiKzklXLWpzfm9h&open=AZwLzKiKzklXLWpzfm9h
AZwBgsqLTjwaFqf8zKkG,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/gift/[giftId]/page.tsx,6,6,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-27T22:10:33+0000,2026-01-27T22:10:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwBgsqLTjwaFqf8zKkG&open=AZwBgsqLTjwaFqf8zKkG
AZwBgsqLTjwaFqf8zKkH,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/gift/[giftId]/page.tsx,94,94,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,6min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-27T22:10:33+0000,2026-01-27T22:10:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwBgsqLTjwaFqf8zKkH&open=AZwBgsqLTjwaFqf8zKkH
AZwBHaupqQQAxwlsUX5z,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,emails/GiftCreated.tsx,29,29,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-27T20:19:55+0000,2026-01-27T20:20:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwBHaupqQQAxwlsUX5z&open=AZwBHaupqQQAxwlsUX5z
AZv-v1SNtZt87uns3cMX,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/api/webhooks/stripe/route.ts,7,7,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-27T09:17:46+0000,2026-01-27T09:17:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZv-v1SNtZt87uns3cMX&open=AZv-v1SNtZt87uns3cMX
AZv-hbakLx_704UXIjWQ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/api/admin/resend-test/route.ts,42,42,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-27T08:14:43+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZv-hbakLx_704UXIjWQ&open=AZv-hbakLx_704UXIjWQ
AZvoSVA1DOlpB-IPINGb,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S4138,"""for of"" should be used with Iterables",app/home/player/AudioEngine.tsx,2476,2479,Expected a `for-of` loop instead of a `for` loop with this simple iteration.,5min,CONVENTIONAL,CONSISTENT,,"[""clumsy""]",admin@brendanjohnroch.com,,2026-01-23T00:37:17+0000,2026-01-23T00:37:17+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvoSVA1DOlpB-IPINGb&open=AZvoSVA1DOlpB-IPINGb
AZvnrCMjW59GnT2SbelY,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/api/gifts/claim/route.ts,4,4,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-22T21:45:28+0000,2026-01-22T21:45:35+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvnrCMjW59GnT2SbelY&open=AZvnrCMjW59GnT2SbelY
AZvnZJIWH4r_HAPRKjgt,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/modules/GiftAlbumButton.tsx,57,57,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-22T20:27:33+0000,2026-01-22T20:27:39+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvnZJIWH4r_HAPRKjgt&open=AZvnZJIWH4r_HAPRKjgt
AZvnZJIWH4r_HAPRKjgx,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6847,Non-interactive elements shouldn't have event handlers,app/home/modules/GiftAlbumButton.tsx,264,282,Non-interactive elements should not be assigned mouse or keyboard event listeners.,5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-22T20:27:33+0000,2026-01-22T20:27:39+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvnZJIWH4r_HAPRKjgx&open=AZvnZJIWH4r_HAPRKjgx
AZvnZJIWH4r_HAPRKjgy,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/home/modules/GiftAlbumButton.tsx,264,282,"Use <dialog> instead of the ""dialog"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-22T20:27:33+0000,2026-01-22T20:27:39+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvnZJIWH4r_HAPRKjgy&open=AZvnZJIWH4r_HAPRKjgy
AZviu8NQWHsNYBbDcOym,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/stripe/create-checkout-session/route.ts,111,111,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,6min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-21T22:44:36+0000,2026-05-20T09:21:59+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZviu8NQWHsNYBbDcOym&open=AZviu8NQWHsNYBbDcOym
AZvfjrsHYrfxLBh7pyul,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6825,"Focusable elements should not have ""aria-hidden"" attribute",app/home/player/VisualizerPattern.tsx,650,660,"aria-hidden=""true"" must not be set on focusable elements.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-21T07:56:33+0000,2026-01-21T07:56:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvfjrsHYrfxLBh7pyul&open=AZvfjrsHYrfxLBh7pyul
AZveVUdtbCETsdHbg9kJ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,664,671,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-21T02:14:11+0000,2026-01-21T02:14:11+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZveVUdtbCETsdHbg9kJ&open=AZveVUdtbCETsdHbg9kJ
AZvc6yBrGt_SYdAuXSGw,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4624,Template literals should not be nested,app/admin/share-tokens/page.tsx,21,21,Refactor this code to not use nested template literals.,10min,CLEAR,INTENTIONAL,,"[""brain-overload"",""confusing""]",admin@brendanjohnroch.com,,2026-01-20T19:38:49+0000,2026-01-20T19:38:49+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvc6yBrGt_SYdAuXSGw&open=AZvc6yBrGt_SYdAuXSGw
AZvc6yEGGt_SYdAuXSGy,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/access/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-20T19:38:43+0000,2026-01-20T19:38:49+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvc6yEGGt_SYdAuXSGy&open=AZvc6yEGGt_SYdAuXSGy
AZva5N9WcRoOKgSxAbf8,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6767,Unused React typed props should be removed,app/home/player/PlayerController.tsx,9,9,'openPlayerPanel' PropType is defined but prop is never used,5min,CONVENTIONAL,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-01-20T10:12:32+0000,2026-01-20T10:12:32+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZva5N9WcRoOKgSxAbf8&open=AZva5N9WcRoOKgSxAbf8
AZva2cua4kv9VR-iXRvV,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6478,React components should not be nested,app/home/PortalArea.tsx,223,223,Move this component definition out of the parent component and pass data as props.,5min,EFFICIENT,INTENTIONAL,,"[""jsx"",""performance"",""react""]",admin@brendanjohnroch.com,,2026-01-20T10:00:27+0000,2026-01-20T10:00:27+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZva2cua4kv9VR-iXRvV&open=AZva2cua4kv9VR-iXRvV
AZvaCYIHWdM-9432pLRX,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/PortalTabs.tsx,61,65,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-20T06:12:50+0000,2026-01-20T06:12:57+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvaCYIHWdM-9432pLRX&open=AZvaCYIHWdM-9432pLRX
AZvZEh-d9kc5pBSsH6eK,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6772,Spacing between inline elements should be explicit,app/home/FooterDrawer.tsx,156,156,Ambiguous spacing after previous element a,5min,FORMATTED,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-01-20T01:42:41+0000,2026-01-20T01:42:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvZEh-d9kc5pBSsH6eK&open=AZvZEh-d9kc5pBSsH6eK
AZvYoVKWnGCbPW-1GgUB,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",lib/anon.ts,3,3,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-19T23:39:33+0000,2026-01-19T23:39:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvYoVKWnGCbPW-1GgUB&open=AZvYoVKWnGCbPW-1GgUB
AZu8J4fQRfjsG3HbKwgh,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/share-tokens/AdminMintShareTokenForm.tsx,65,65,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-14T10:57:02+0000,2026-01-14T11:02:47+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu8J4fQRfjsG3HbKwgh&open=AZu8J4fQRfjsG3HbKwgh
AZu7m62RMrtJyOwg_R2O,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",lib/shareTokens.ts,3,3,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-14T08:24:10+0000,2026-01-14T08:24:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu7m62RMrtJyOwg_R2O&open=AZu7m62RMrtJyOwg_R2O
AZu7m62RMrtJyOwg_R2P,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,lib/shareTokens.ts,107,107,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,10min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-14T08:24:10+0000,2026-01-14T08:24:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu7m62RMrtJyOwg_R2P&open=AZu7m62RMrtJyOwg_R2P
AZu7m62RMrtJyOwg_R2S,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,lib/shareTokens.ts,391,391,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,12min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-14T08:24:10+0000,2026-01-19T23:39:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu7m62RMrtJyOwg_R2S&open=AZu7m62RMrtJyOwg_R2S
AZu53BSnDaPmVvDtz_9m,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/share.ts,71,71,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-14T00:15:29+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu53BSnDaPmVvDtz_9m&open=AZu53BSnDaPmVvDtz_9m
AZu121jRZhlonmh2-zf9,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/api/admin/nuke-member/route.ts,8,8,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-13T05:36:08+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu121jRZhlonmh2-zf9&open=AZu121jRZhlonmh2-zf9
AZusgts5D4_uMWluIGuN,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/StageInline.tsx,102,102,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-11T10:03:01+0000,2026-01-11T10:03:01+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZusgts5D4_uMWluIGuN&open=AZusgts5D4_uMWluIGuN
AZusgts5D4_uMWluIGuO,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/StageInline.tsx,122,122,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-11T10:03:01+0000,2026-01-11T10:03:01+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZusgts5D4_uMWluIGuO&open=AZusgts5D4_uMWluIGuO
AZunZmrdUT7tpfFOVoJH,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,192,201,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJH&open=AZunZmrdUT7tpfFOVoJH
AZunZmrdUT7tpfFOVoJI,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6825,"Focusable elements should not have ""aria-hidden"" attribute",app/home/player/VisualizerPattern.tsx,381,397,"aria-hidden=""true"" must not be set on focusable elements.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJI&open=AZunZmrdUT7tpfFOVoJI
AZunZmrdUT7tpfFOVoJJ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,401,411,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJJ&open=AZunZmrdUT7tpfFOVoJJ
AZunZmrdUT7tpfFOVoJK,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,715,720,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJK&open=AZunZmrdUT7tpfFOVoJK
AZunZmrdUT7tpfFOVoJL,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,761,765,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJL&open=AZunZmrdUT7tpfFOVoJL
AZunHfCZK2uMC-GnZvhI,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerCanvas.tsx,19,19,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T08:23:14+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfCZK2uMC-GnZvhI&open=AZunHfCZK2uMC-GnZvhI
AZunHfCZK2uMC-GnZvhK,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6825,"Focusable elements should not have ""aria-hidden"" attribute",app/home/player/VisualizerCanvas.tsx,159,171,"aria-hidden=""true"" must not be set on focusable elements.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-10T08:23:14+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfCZK2uMC-GnZvhK&open=AZunHfCZK2uMC-GnZvhK
AZunHfC1K2uMC-GnZvhb,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/StageCore.tsx,29,36,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-09T11:04:54+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfC1K2uMC-GnZvhb&open=AZunHfC1K2uMC-GnZvhb
AZunHfB5K2uMC-GnZvgx,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6847,Non-interactive elements shouldn't have event handlers,app/home/player/StageInline.tsx,199,218,Non-interactive elements should not be assigned mouse or keyboard event listeners.,5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-09T11:04:54+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfB5K2uMC-GnZvgx&open=AZunHfB5K2uMC-GnZvgx
AZunHfB5K2uMC-GnZvgy,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/home/player/StageInline.tsx,199,218,"Use <dialog> instead of the ""dialog"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-09T11:04:54+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfB5K2uMC-GnZvgy&open=AZunHfB5K2uMC-GnZvgy
AZunHfCsK2uMC-GnZvhX,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/PlayerController.tsx,8,15,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-09T02:55:22+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfCsK2uMC-GnZvhX&open=AZunHfCsK2uMC-GnZvhX
AZunHfDMK2uMC-GnZvhr,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6848,Non-interactive DOM elements should not have an interactive handler,app/home/player/ShareMenu.tsx,121,133,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-09T01:15:22+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfDMK2uMC-GnZvhr&open=AZunHfDMK2uMC-GnZvhr
